track_name,latitude,longitude,color
AZT01: Huachuca Mtns,31.37564421,-110.28816461999998,#00AA00
AZT01: Huachuca Mtns,31.37457132,-110.28825045000002,#00AA00
AZT01: Huachuca Mtns,31.37753248,-110.28960228,#00AA00
AZT01: Huachuca Mtns,31.37712479,-110.28970957000001,#00AA00
AZT01: Huachuca Mtns,31.37809038,-110.29009581000003,#00AA00
AZT01: Huachuca Mtns,31.37871265,-110.29084682000001,#00AA00
AZT01: Huachuca Mtns,31.37950659,-110.29138326999998,#00AA00
AZT01: Huachuca Mtns,31.38060093,-110.29112577000001,#00AA00
AZT01: Huachuca Mtns,31.38203859,-110.29204844999998,#00AA00
AZT01: Huachuca Mtns,31.38223171,-110.29241322999997,#00AA00
AZT01: Huachuca Mtns,31.38203859,-110.29340029000002,#00AA00
AZT01: Huachuca Mtns,31.38214588,-110.29434443000002,#00AA00
AZT01: Huachuca Mtns,31.38343334,-110.29586791999998,#00AA00
AZT01: Huachuca Mtns,31.38403416,-110.29494524,#00AA00
AZT01: Huachuca Mtns,31.38427019,-110.29475212,#00AA00
AZT01: Huachuca Mtns,31.38514996,-110.29505253000002,#00AA00
AZT01: Huachuca Mtns,31.38564348,-110.29483794999999,#00AA00
AZT01: Huachuca Mtns,31.38693094,-110.29503107,#00AA00
AZT01: Huachuca Mtns,31.38716698,-110.29498816,#00AA00
AZT01: Huachuca Mtns,31.38716698,-110.29479504,#00AA00
AZT01: Huachuca Mtns,31.38763905,-110.29490232,#00AA00
AZT01: Huachuca Mtns,31.38823986,-110.29470921000001,#00AA00
AZT01: Huachuca Mtns,31.38920546,-110.29485941000002,#00AA00
AZT01: Huachuca Mtns,31.3898921,-110.29513836000001,#00AA00
AZT01: Huachuca Mtns,31.39012814,-110.29541731,#00AA00
AZT01: Huachuca Mtns,31.39034271,-110.29533148000002,#00AA00
AZT01: Huachuca Mtns,31.39057875,-110.29554604999998,#00AA00
AZT01: Huachuca Mtns,31.39081478,-110.29539584999998,#00AA00
AZT01: Huachuca Mtns,31.39147997,-110.29599667000002,#00AA00
AZT01: Huachuca Mtns,31.3914156,-110.29597521,#00AA00
AZT01: Huachuca Mtns,31.39147997,-110.29606103999998,#00AA00
AZT01: Huachuca Mtns,31.39152288,-110.29629706999998,#00AA00
AZT01: Huachuca Mtns,31.3914156,-110.29674768000001,#00AA00
AZT01: Huachuca Mtns,31.39147997,-110.29711246,#00AA00
AZT01: Huachuca Mtns,31.39173746,-110.29743432999999,#00AA00
AZT01: Huachuca Mtns,31.39184475,-110.29741287000002,#00AA00
AZT01: Huachuca Mtns,31.39203787,-110.29769182000001,#00AA00
AZT01: Huachuca Mtns,31.3922739,-110.29782057,#00AA00
AZT01: Huachuca Mtns,31.3926816,-110.29797077,#00AA00
AZT01: Huachuca Mtns,31.39300346,-110.29835701000002,#00AA00
AZT01: Huachuca Mtns,31.39270306,-110.29820681000001,#00AA00
AZT01: Huachuca Mtns,31.39302492,-110.29867887,#00AA00
AZT01: Huachuca Mtns,31.39328241,-110.29893636999998,#00AA00
AZT01: Huachuca Mtns,31.39341116,-110.29923677,#00AA00
AZT01: Huachuca Mtns,31.39341116,-110.29934406000001,#00AA00
AZT01: Huachuca Mtns,31.39336824,-110.29955863999999,#00AA00
AZT01: Huachuca Mtns,31.39330387,-110.29964446999998,#00AA00
AZT01: Huachuca Mtns,31.39321804,-110.29983758999998,#00AA00
AZT01: Huachuca Mtns,31.39321804,-110.30005217000001,#00AA00
AZT01: Huachuca Mtns,31.39334679,-110.30052423000001,#00AA00
AZT01: Huachuca Mtns,31.39343262,-110.30071735000001,#00AA00
AZT01: Huachuca Mtns,31.39353991,-110.30091047000002,#00AA00
AZT01: Huachuca Mtns,31.3937974,-110.30108213,#00AA00
AZT01: Huachuca Mtns,31.39358282,-110.30142546000002,#00AA00
AZT01: Huachuca Mtns,31.39396906,-110.30166149000001,#00AA00
AZT01: Huachuca Mtns,31.39433384,-110.30243396999998,#00AA00
AZT01: Huachuca Mtns,31.39478445,-110.30305623999999,#00AA00
AZT01: Huachuca Mtns,31.39514923,-110.30350685000002,#00AA00
AZT01: Huachuca Mtns,31.39534235,-110.30380725999999,#00AA00
AZT01: Huachuca Mtns,31.39549255,-110.30415058,#00AA00
AZT01: Huachuca Mtns,31.39551401,-110.30427932999999,#00AA00
AZT01: Huachuca Mtns,31.39564276,-110.30460118999997,#00AA00
AZT01: Huachuca Mtns,31.39579296,-110.30522345999998,#00AA00
AZT01: Huachuca Mtns,31.39594316,-110.30560969999999,#00AA00
AZT01: Huachuca Mtns,31.39611483,-110.30627489,#00AA00
AZT01: Huachuca Mtns,31.39620066,-110.30646801,#00AA00
AZT01: Huachuca Mtns,31.39635086,-110.30657530000002,#00AA00
AZT01: Huachuca Mtns,31.3963294,-110.30670404,#00AA00
AZT01: Huachuca Mtns,31.39656544,-110.30709028000001,#00AA00
AZT01: Huachuca Mtns,31.39665127,-110.30715465999998,#00AA00
AZT01: Huachuca Mtns,31.39678001,-110.30745506,#00AA00
AZT01: Huachuca Mtns,31.39686584,-110.30745506,#00AA00
AZT01: Huachuca Mtns,31.39727354,-110.3076911,#00AA00
AZT01: Huachuca Mtns,31.39742374,-110.30797005,#00AA00
AZT01: Huachuca Mtns,31.39748812,-110.30805587999998,#00AA00
AZT01: Huachuca Mtns,31.39755249,-110.30809879000003,#00AA00
AZT01: Huachuca Mtns,31.39815331,-110.30829190999998,#00AA00
