distance_miles,latitude,longitude,elevation_m
1048.85,42.292941,-122.271457,1657.0
1052.06,42.338789,-122.282594,1609.0
1055.19,42.383651,-122.291491,1577.0
1058.34,42.426924,-122.271395,1809.0
1061.39,42.470676,-122.278964,1802.0
1065.63,42.520375,-122.229956,1835.0
1070.17,42.586092,-122.225146,2049.0
1074.19,42.643347,-122.210926,2205.0
1077.8,42.686781,-122.171072,1770.0
1082.47,42.752203,-122.194652,1845.0
1086.96,42.816296,-122.179397,1918.0
1091.56,42.88243,-122.168099,1951.0
1096.96,42.943784,-122.234272,1669.0
1101.74,43.002077,-122.18286,1892.0
1107.03,43.035621,-122.088553,1891.0
1111.48,43.099993,-122.08341,1824.0
1115.86,43.162377,-122.067278,2190.0
1120.37,43.219742,-122.024329,2221.0
1123.24,43.253394,-121.990955,1989.0
1128.36,43.325559,-122.014693,1980.0
1132.58,43.380362,-122.051909,1959.0
1136.37,43.426792,-122.092386,1884.0
1139.87,43.46588,-122.136822,1724.0
1142.69,43.506688,-122.141569,2042.0
1146.14,43.55575,-122.128356,2007.0
1149.75,43.587342,-122.070845,1630.0
1153.37,43.59801,-122.000016,1786.0
1156.93,43.649661,-122.000865,1656.0
1161.0,43.70836,-121.993616,2012.0
1164.59,43.757455,-121.969754,1803.0
1168.6,43.815256,-121.960163,1700.0
1171.44,43.856341,-121.960716,1821.0
1174.74,43.898121,-121.928395,1645.0
1178.13,43.936877,-121.88636,1617.0
1181.07,43.976346,-121.864558,1653.0
1184.28,44.011553,-121.822229,1735.0
1187.63,44.059173,-121.808811,1875.0
1191.64,44.117134,-121.813843,1986.0
1195.38,44.171312,-121.816544,2022.0
1197.73,44.200959,-121.793116,1984.0
1201.11,44.249219,-121.781371,1689.0
1203.96,44.276594,-121.824586,1774.0
1207.13,44.318114,-121.852143,1754.0
1211.36,44.379325,-121.85604,1432.0
1215.26,44.43579,-121.854303,1605.0
1217.77,44.472137,-121.850242,1912.0
1221.24,44.51405,-121.811307,1645.0
1225.86,44.580555,-121.800793,1944.0
1229.56,44.63304,-121.816042,1748.0
1231.75,44.658786,-121.842218,1435.0
1234.32,44.695512,-121.83396,1618.0
1236.96,44.722301,-121.795448,1987.0
1240.09,44.767269,-121.787922,1743.0
1243.33,44.811941,-121.808224,1616.0
1247.01,44.854887,-121.763404,1420.0
1250.65,44.905857,-121.744088,1345.0
1254.26,44.958097,-121.743796,1360.0
1257.69,45.004457,-121.718605,1066.0
1261.98,45.066567,-121.722314,1219.0
1265.89,45.11572,-121.762524,1036.0
1269.11,45.162245,-121.759653,1035.0
1273.72,45.220547,-121.713128,1295.0
1278.14,45.281571,-121.685319,1278.0
1281.87,45.333597,-121.705737,1841.0
1284.42,45.346886,-121.754803,1635.0
1286.17,45.369908,-121.769979,1269.0
1288.6,45.401118,-121.79346,1126.0
1291.0,45.435593,-121.798556,1125.0
1294.76,45.478586,-121.846255,1314.0
1298.79,45.536965,-121.841177,1289.0
1302.92,45.586131,-121.792383,1244.0
1307.26,45.636499,-121.84626,1231.0
1310.02,45.675093,-121.831343,317.0
1313.3,45.661992,-121.896694,70.0
1316.13,45.668733,-121.954652,167.0
1317.62,45.680172,-121.980818,596.0
1321.14,45.726518,-122.011326,921.0
1323.58,45.754446,-122.042158,561.0
1325.69,45.779915,-122.017723,602.0
1327.62,45.797379,-121.986305,891.0
1330.0,45.80755,-121.939015,352.0
1333.2,45.817197,-121.873981,437.0
1335.87,45.828867,-121.821018,998.0
1339.07,45.869629,-121.789485,1096.0
1342.26,45.914757,-121.803976,1106.0
1345.83,45.96636,-121.808517,1477.0
1349.37,46.015767,-121.788509,1449.0
1353.29,46.071882,-121.775807,1462.0
1356.79,46.121565,-121.760641,1235.0
1360.26,46.134949,-121.690706,1075.0
1363.03,46.150178,-121.637096,1325.0
1365.7,46.179115,-121.600135,1451.0
1367.55,46.195089,-121.569075,1861.0
1370.15,46.231579,-121.554798,1858.0
1373.29,46.267402,-121.514487,1753.0
1377.23,46.324231,-121.506773,1447.0
1381.7,46.387786,-121.487893,1526.0
1384.15,46.393076,-121.437015,1553.0
1387.36,46.435867,-121.410691,1762.0
1391.27,46.490086,-121.43502,1879.0
1393.7,46.522589,-121.454287,2060.0
1395.64,46.539888,-121.42187,1597.0
1398.08,46.574002,-121.4083,1602.0
1400.82,46.612932,-121.397603,1797.0
1403.08,46.64298,-121.378746,1358.0
1406.13,46.68386,-121.403654,1679.0
1408.51,46.718222,-121.402322,1538.0
1411.95,46.764952,-121.428008,1322.0
1413.77,46.784858,-121.453266,1696.0
1417.28,46.833786,-121.473755,1648.0
1420.92,46.877477,-121.51696,1710.0
1424.63,46.921549,-121.471979,1813.0
1428.51,46.974193,-121.443253,1882.0
1432.54,47.022465,-121.394943,1769.0
1436.35,47.076352,-121.377008,1557.0
1439.77,47.123917,-121.397524,1583.0
1443.61,47.135601,-121.317575,1505.0
1447.17,47.186413,-121.305278,1360.0
1450.16,47.219144,-121.347287,1351.0
1453.13,47.260965,-121.332943,1271.0
1455.95,47.286832,-121.379805,1122.0
1459.45,47.324497,-121.429805,1154.0
1461.94,47.355975,-121.455549,1344.0
1465.61,47.407023,-121.433064,979.0
1468.15,47.434527,-121.396864,1362.0
1472.03,47.470723,-121.333418,1488.0
1474.23,47.452143,-121.294934,1502.0
1475.61,47.460657,-121.268116,1137.0
1477.82,47.489902,-121.249067,1384.0
1479.53,47.500735,-121.216112,1574.0
1480.95,47.514989,-121.194021,968.0
1484.24,47.539725,-121.133667,1390.0
1486.32,47.569851,-121.134663,1315.0
1491.35,47.641929,-121.150081,1629.0
1493.89,47.675515,-121.127356,1784.0
1496.75,47.703006,-121.08137,1400.0
1498.84,47.733316,-121.08166,1514.0
1501.88,47.775392,-121.100731,1194.0
1504.07,47.805742,-121.086978,1404.0
1506.72,47.836185,-121.121976,1598.0
1509.27,47.868385,-121.149201,1450.0
1511.92,47.899335,-121.18299,1650.0
1514.39,47.934141,-121.170665,1365.0
1516.91,47.968358,-121.151343,1689.0
1519.94,48.008738,-121.126023,1632.0
1523.1,48.048977,-121.159085,1750.0
1525.92,48.089197,-121.168824,1176.0
1528.34,48.12404,-121.176228,1335.0
1529.99,48.147655,-121.171525,1736.0
1531.55,48.167722,-121.156009,1573.0
1532.43,48.170788,-121.137453,1165.0
1533.44,48.164374,-121.117711,1816.0
1534.74,48.162583,-121.089556,1398.0
1536.38,48.179895,-121.065203,1035.0
1538.43,48.208275,-121.078955,735.0
1541.33,48.184904,-121.026627,893.0
1544.05,48.187032,-120.967523,1409.0
1545.87,48.205747,-120.93969,1751.0
1548.42,48.24206,-120.950036,1437.0
1551.13,48.278633,-120.928458,996.0
1554.26,48.323679,-120.920851,834.0
1558.51,48.368076,-120.856605,632.0
1560.72,48.399646,-120.848569,622.0
1564.38,48.452569,-120.851576,846.0
1568.8,48.46628,-120.757214,1041.0
1571.95,48.503853,-120.718091,1389.0
1574.57,48.541672,-120.724434,1724.0
1577.05,48.568119,-120.687667,1922.0
1580.12,48.589938,-120.746236,1691.0
1583.84,48.641809,-120.723779,1378.0
1585.7,48.668552,-120.720006,1987.0
1589.01,48.707295,-120.677243,1996.0
1593.8,48.772532,-120.713489,1933.0
1597.31,48.821476,-120.734303,1832.0
1599.96,48.858697,-120.748868,1796.0
1603.57,48.908614,-120.772522,2033.0
1606.38,48.949394,-120.774569,1753.0
