distance_miles,latitude,longitude,elevation_m
843.3,39.32311,-106.414262,3469.0
847.2,39.349476,-106.349766,3199.0
850.53,39.390586,-106.316826,3056.0
854.4,39.430948,-106.266466,3267.0
856.9,39.43502,-106.219919,3665.0
858.66,39.459664,-106.228801,3636.0
860.06,39.476655,-106.214683,3397.0
862.89,39.496552,-106.168228,3069.0
864.63,39.492544,-106.135935,2988.0
866.21,39.475986,-106.115475,3448.0
869.14,39.518246,-106.109542,3640.0
870.31,39.533078,-106.098818,3235.0
872.09,39.535824,-106.065644,3098.0
873.31,39.541379,-106.043842,2816.0
874.89,39.541207,-106.014085,2982.0
876.22,39.539934,-105.989234,2990.0
877.32,39.544481,-105.969445,3159.0
878.68,39.540546,-105.94432,3399.0
880.47,39.515766,-105.934106,3041.0
881.97,39.495456,-105.924153,3139.0
883.5,39.479698,-105.903965,3555.0
884.86,39.485847,-105.879654,3837.0
888.12,39.529149,-105.855545,3764.0
890.26,39.541325,-105.818554,3987.0
892.99,39.577765,-105.83861,3852.0
894.87,39.602067,-105.822355,3305.0
897.3,39.621503,-105.784278,3890.0
899.24,39.63371,-105.817162,4329.0
902.44,39.679095,-105.805173,3142.0
906.94,39.71858,-105.872637,3447.0
908.64,39.742041,-105.882241,4016.0
911.14,39.777748,-105.890675,3863.0
912.96,39.801538,-105.875965,3641.0
915.22,39.776729,-105.847974,3530.0
916.6,39.784582,-105.824191,3762.0
918.65,39.802185,-105.793039,3698.0
921.28,39.803952,-105.74337,3901.0
923.41,39.798053,-105.704002,3522.0
925.19,39.810101,-105.674302,3231.0
927.33,39.840816,-105.668762,3553.0
929.18,39.859267,-105.694257,3713.0
933.51,39.921396,-105.682678,3613.0
939.06,39.991005,-105.734972,3016.0
944.07,40.063517,-105.739782,3108.0
946.1,40.092752,-105.735009,2798.0
949.27,40.131154,-105.768022,2531.0
952.93,40.16674,-105.819422,2526.0
957.0,40.224491,-105.835254,2564.0
959.24,40.253356,-105.815716,2583.0
962.57,40.280973,-105.763876,2743.0
965.85,40.283305,-105.701597,3348.0
967.19,40.302213,-105.696235,3672.0
969.19,40.32381,-105.721654,3611.0
970.69,40.331606,-105.748293,3169.0
972.51,40.320046,-105.779402,2960.0
974.19,40.320225,-105.811193,2901.0
977.14,40.329195,-105.866179,2690.0
980.71,40.34325,-105.931448,3132.0
987.27,40.341095,-106.056102,2881.0
991.31,40.342178,-106.132922,3411.0
994.16,40.324248,-106.18184,3156.0
998.52,40.351607,-106.256416,3325.0
1002.87,40.339904,-106.337685,3408.0
1006.88,40.349872,-106.412771,3015.0
1012.58,40.423624,-106.461611,2614.0
1021.13,40.404077,-106.622493,2919.0
1024.45,40.440021,-106.664306,3020.0
1027.34,40.481848,-106.660518,3116.0
1031.76,40.543242,-106.684416,3138.0
1036.93,40.616595,-106.704888,3339.0
1044.76,40.727607,-106.67444,3269.0
1048.74,40.762238,-106.735461,2566.0
1052.0,40.799471,-106.773811,2536.0
1055.76,40.852921,-106.788082,2846.0
1061.3,40.924191,-106.836753,2858.0
1065.5,40.983115,-106.857199,2944.0
1071.38,41.054436,-106.918987,2932.0
1075.47,41.102339,-106.9651,3103.0
1082.34,41.187016,-107.034683,3296.0
1090.67,41.278751,-107.138998,2706.0
1098.18,41.340572,-107.258211,2416.0
1110.02,41.430164,-107.453201,2247.0
1128.01,41.658866,-107.286427,2201.0
1139.66,41.822549,-107.230612,2094.0
1172.54,42.179125,-107.654839,2301.0
1194.33,42.381656,-107.981683,2368.0
1208.27,42.379276,-108.255177,2083.0
1227.23,42.392793,-108.626751,2207.0
1240.6,42.475109,-108.864325,2519.0
1245.05,42.533186,-108.902336,2747.0
1247.9,42.526554,-108.957528,2546.0
1250.14,42.521389,-109.001139,2512.0
1253.41,42.549947,-109.052447,2559.0
1256.75,42.591159,-109.08668,2725.0
1260.34,42.618149,-109.147241,2785.0
1264.23,42.641552,-109.216839,2867.0
1267.41,42.678243,-109.254807,2871.0
1270.96,42.727189,-109.276263,3042.0
1277.53,42.808715,-109.343242,3140.0
1283.61,42.875087,-109.422313,3018.0
1288.47,42.927539,-109.486396,3085.0
1292.61,42.967891,-109.547133,3188.0
1297.05,43.019393,-109.599629,3120.0
1301.55,43.075206,-109.645881,3200.0
1306.28,43.134564,-109.693023,3369.0
1308.99,43.139808,-109.746308,3156.0
1313.75,43.208442,-109.755158,2520.0
1318.68,43.263243,-109.8182,2439.0
1324.53,43.345522,-109.846531,2735.0
1328.97,43.405772,-109.877291,2877.0
1334.41,43.484001,-109.890109,2818.0
1343.01,43.565027,-110.02089,2935.0
1347.27,43.626713,-110.021623,2766.0
1351.01,43.673536,-109.983787,2618.0
1354.91,43.715548,-110.035935,2793.0
1358.12,43.75884,-110.012252,2780.0
1362.36,43.818516,-110.032157,2672.0
1365.97,43.859529,-110.077382,2320.0
1369.37,43.903973,-110.106776,2501.0
1374.61,43.922317,-110.209023,2302.0
1380.05,43.998063,-110.178963,2602.0
1383.05,44.041448,-110.174865,2498.0
1387.01,44.092208,-110.212158,2796.0
1392.2,44.132923,-110.300403,2503.0
1397.17,44.172178,-110.384444,2370.0
1402.6,44.225144,-110.465458,2239.0
1406.55,44.282413,-110.467535,2288.0
1409.96,44.30828,-110.526357,2453.0
1414.5,44.324657,-110.615363,2378.0
1418.16,44.352872,-110.678319,2434.0
1423.42,44.340519,-110.783387,2375.0
1427.8,44.394422,-110.830346,2408.0
1432.01,44.455313,-110.834316,2243.0
1434.48,44.483582,-110.865272,2224.0
1445.47,44.407592,-111.061525,2571.0
1448.21,44.435622,-111.100889,2495.0
1451.3,44.479574,-111.112298,2438.0
1458.16,44.544909,-111.21734,2121.0
1462.08,44.600543,-111.233272,2449.0
1466.03,44.655237,-111.257396,2292.0
1468.73,44.689312,-111.284605,2290.0
1472.21,44.730083,-111.32607,2805.0
1474.85,44.731456,-111.379912,2808.0
1475.84,44.722922,-111.396239,2952.0
1477.33,44.733875,-111.422412,2355.0
1481.72,44.686117,-111.481687,2317.0
1488.4,44.593974,-111.523335,2228.0
1491.0,44.560341,-111.547007,2432.0
1496.01,44.55455,-111.648598,2828.0
1505.26,44.513108,-111.827664,2357.0
1520.84,44.531331,-112.143108,2461.0
1525.79,44.521982,-112.243032,2058.0
1531.74,44.492606,-112.356609,2273.0
1552.84,44.479623,-112.784867,2347.0
1560.42,44.454936,-112.934975,2500.0
1565.36,44.491282,-113.021395,2873.0
1569.32,44.548458,-113.014961,2704.0
1571.48,44.579711,-113.016507,2507.0
1577.04,44.652837,-113.064386,2871.0
1582.38,44.725331,-113.102088,2756.0
1587.46,44.781888,-113.168456,2685.0
1593.75,44.804644,-113.292942,2508.0
1605.3,44.910833,-113.475333,2735.0
1613.58,45.029117,-113.446871,2568.0
1623.09,45.132058,-113.576382,2953.0
1634.1,45.289088,-113.616402,2343.0
1646.53,45.429489,-113.777034,2682.0
1656.24,45.567004,-113.819278,2114.0
1658.78,45.603375,-113.811275,2299.0
1660.57,45.614389,-113.844993,2389.0
1662.14,45.619731,-113.876489,2209.0
1663.93,45.639737,-113.900169,2336.0
1668.4,45.702993,-113.919637,2225.0
1670.7,45.735193,-113.907143,2092.0
1673.89,45.775865,-113.87545,2322.0
1676.22,45.751223,-113.842415,2329.0
1684.96,45.831849,-113.70228,2502.0
1697.01,45.926898,-113.492116,2277.0
1702.39,45.977947,-113.407366,2471.0
1708.75,46.042164,-113.312106,2748.0
1718.55,45.95015,-113.156406,1952.0
1727.08,45.969269,-112.980721,2053.0
1736.71,45.923751,-112.790882,2105.0
1744.49,45.847906,-112.670833,1739.0
1751.57,45.803402,-112.538292,2209.0
1756.23,45.838685,-112.45548,2223.0
1760.86,45.896572,-112.406957,2124.0
1763.72,45.933955,-112.43262,2166.0
1766.67,45.976539,-112.438671,2337.0
1772.18,46.042233,-112.373226,2538.0
1779.07,46.123658,-112.456404,2031.0
1783.84,46.18127,-112.511641,2345.0
1785.87,46.181398,-112.55395,2207.0
1789.51,46.228154,-112.589438,2216.0
1792.1,46.261867,-112.565641,2291.0
1795.47,46.310755,-112.56471,2467.0
1799.01,46.327103,-112.494266,2445.0
1804.15,46.377735,-112.415253,2305.0
1808.92,46.426157,-112.34378,2115.0
1813.63,46.493575,-112.328869,1913.0
1818.14,46.557196,-112.306849,1963.0
1821.84,46.610384,-112.29651,2007.0
1824.87,46.651528,-112.318619,1821.0
1830.64,46.733241,-112.345262,2082.0
1835.5,46.725104,-112.447353,2075.0
1838.75,46.737451,-112.513634,2486.0
1841.53,46.776883,-112.525575,2231.0
1844.82,46.82426,-112.517993,2079.0
1848.42,46.864428,-112.469528,2249.0
1850.73,46.891156,-112.499081,1994.0
1859.79,46.979364,-112.356723,1948.0
1866.29,47.073089,-112.370432,1709.0
1869.51,47.104736,-112.420874,2051.0
1877.72,47.174628,-112.56227,2423.0
1884.07,47.259131,-112.615947,1609.0
1887.18,47.283875,-112.67159,1693.0
1890.98,47.325714,-112.724341,1802.0
1893.26,47.351639,-112.754583,2052.0
1898.06,47.392228,-112.837902,1789.0
1905.73,47.494782,-112.901387,1632.0
1915.66,47.585749,-113.066426,1666.0
1920.46,47.64894,-113.109417,2024.0
1923.35,47.68373,-113.14402,2206.0
1927.48,47.741517,-113.120942,2120.0
1933.45,47.814559,-113.052048,2064.0
1943.14,47.945118,-112.975083,1912.0
1953.0,48.081588,-113.038386,1800.0
1956.72,48.132294,-113.065959,1821.0
1961.15,48.178845,-113.132341,1692.0
1964.3,48.213518,-113.176799,1788.0
1966.69,48.243748,-113.202058,2029.0
1969.51,48.259518,-113.145445,1688.0
1973.46,48.282363,-113.224322,1765.0
1976.0,48.29461,-113.276494,1762.0
1978.38,48.318804,-113.31346,1630.0
1980.95,48.330717,-113.366503,1669.0
1982.93,48.354055,-113.34122,1816.0
1985.51,48.383758,-113.307226,1680.0
1987.54,48.412854,-113.299675,1681.0
1989.62,48.436117,-113.27089,1628.0
1991.82,48.467882,-113.274766,1697.0
1994.37,48.48023,-113.327278,2236.0
1996.22,48.491416,-113.364051,1578.0
2001.26,48.521239,-113.464681,2189.0
2005.07,48.575875,-113.475914,1895.0
2007.04,48.578073,-113.519113,2058.0
2007.81,48.589051,-113.521274,1796.0
2014.45,48.68202,-113.483515,1449.0
2015.81,48.680863,-113.513286,1378.0
2018.02,48.672775,-113.56035,1384.0
2020.22,48.662406,-113.605921,1454.0
2021.29,48.669388,-113.626839,1418.0
2023.14,48.68534,-113.659377,1785.0
2025.58,48.720446,-113.666149,2220.0
2027.1,48.735209,-113.691014,1892.0
2028.32,48.752461,-113.696915,1589.0
2031.0,48.784336,-113.663118,1504.0
2033.36,48.794797,-113.71242,1563.0
2035.35,48.785177,-113.753798,2099.0
2039.5,48.825999,-113.820767,1886.0
2048.72,48.950751,-113.89324,1314.0
2051.86,48.995222,-113.9084,1307.0
