distance_miles,latitude,longitude,elevation_m
225.91,33.511884,-111.130099,1410.0
227.81,33.539436,-111.130528,1201.0
230.09,33.572416,-111.128061,1467.0
231.9,33.598595,-111.128211,1358.0
233.37,33.619838,-111.128941,1004.0
235.46,33.6502,-111.130636,830.0
237.01,33.670001,-111.143328,656.0
239.74,33.671894,-111.190717,1017.0
242.23,33.670607,-111.234083,1069.0
243.77,33.660522,-111.257944,1423.0
244.92,33.657432,-111.277599,1703.0
245.47,33.665285,-111.279466,1720.0
245.86,33.666379,-111.286204,1727.0
246.42,33.664062,-111.295559,1778.0
247.07,33.671422,-111.30249,1737.0
247.62,33.675756,-111.310666,1695.0
249.4,33.701205,-111.315343,1662.0
250.77,33.711956,-111.335492,1695.0
251.3,33.719444,-111.337316,1754.0
252.09,33.728242,-111.346006,1717.0
254.56,33.749571,-111.380682,1805.0
256.52,33.777316,-111.387677,1631.0
258.8,33.810339,-111.384716,1587.0
260.63,33.829029,-111.407268,1227.0
261.37,33.833599,-111.41892,1185.0
262.37,33.834522,-111.436322,1100.0
263.45,33.846667,-111.448402,1078.0
263.97,33.851988,-111.454732,1034.0
264.53,33.857074,-111.462264,1082.0
265.08,33.862417,-111.469388,1048.0
266.43,33.879433,-111.48104,1076.0
268.7,33.910117,-111.495395,1192.0
270.69,33.934021,-111.514986,1471.0
272.25,33.956594,-111.514513,1702.0
273.58,33.972001,-111.500523,1527.0
274.23,33.974735,-111.489742,1570.0
274.51,33.975354,-111.484777,1486.0
274.65,33.977245,-111.485314,1491.0
275.2,33.985073,-111.483721,1591.0
275.79,33.993609,-111.482821,1688.0
276.3,34.000926,-111.481018,1927.0
276.87,34.003994,-111.490245,1933.0
277.41,34.005733,-111.499386,1893.0
278.24,34.017491,-111.496081,1991.0
279.01,34.027083,-111.489344,2027.0
279.67,34.035966,-111.493592,2127.0
280.09,34.037189,-111.486382,2093.0
280.79,34.042211,-111.475739,1993.0
281.47,34.049764,-111.468036,2042.0
282.38,34.062917,-111.46795,1923.0
282.97,34.070148,-111.473658,1844.0
283.39,34.073753,-111.479409,1825.0
284.07,34.083645,-111.480439,1841.0
285.61,34.102936,-111.494086,1783.0
287.3,34.127097,-111.498635,2032.0
288.93,34.150615,-111.499944,1811.0
291.04,34.180613,-111.507669,1779.0
293.28,34.180583,-111.5469,1686.0
294.5,34.198272,-111.546335,1658.0
294.82,34.202821,-111.546528,1502.0
295.19,34.208014,-111.544855,1482.0
295.68,34.213936,-111.539876,1270.0
296.17,34.220545,-111.536894,1113.0
296.95,34.22209,-111.523418,1085.0
297.87,34.231639,-111.512024,1031.0
298.95,34.246831,-111.51638,1265.0
300.33,34.266765,-111.518612,1313.0
301.18,34.278696,-111.515071,1425.0
302.62,34.297814,-111.525049,1469.0
303.88,34.314337,-111.534619,1596.0
305.24,34.333584,-111.539361,1693.0
306.44,34.349012,-111.549211,1759.0
307.75,34.362273,-111.532688,1815.0
311.24,34.341974,-111.476598,1765.0
312.07,34.353583,-111.472671,1629.0
312.67,34.360321,-111.465933,1725.0
313.45,34.368174,-111.456256,1640.0
314.17,34.369719,-111.443746,1642.0
314.43,34.373534,-111.443745,1640.0
314.74,34.374222,-111.438363,1703.0
315.12,34.376509,-111.432368,1722.0
315.78,34.373195,-111.42143,1872.0
316.66,34.371736,-111.406024,1878.0
317.57,34.376714,-111.391389,1857.0
319.15,34.391005,-111.369503,1718.0
320.23,34.404206,-111.359429,1733.0
321.68,34.414988,-111.337484,1903.0
322.39,34.41408,-111.32507,1914.0
323.47,34.417806,-111.306674,1902.0
324.45,34.423749,-111.291139,1875.0
325.56,34.428191,-111.272278,1909.0
326.19,34.430208,-111.261506,1863.0
327.66,34.449348,-111.250112,2098.0
328.69,34.46394,-111.24685,2183.0
330.24,34.482844,-111.232088,2153.0
332.31,34.51267,-111.235564,2181.0
334.6,34.545844,-111.233375,2148.0
335.49,34.558461,-111.236744,2217.0
336.61,34.569876,-111.222646,2233.0
338.25,34.584811,-111.200373,2221.0
340.18,34.612749,-111.203141,2078.0
340.86,34.62204,-111.207132,2059.0
341.7,34.633734,-111.211038,2068.0
342.67,34.645042,-111.221209,2037.0
343.57,34.653132,-111.233675,2065.0
345.5,34.663882,-111.26509,2105.0
348.87,34.706905,-111.293049,2122.0
352.1,34.750721,-111.313369,2229.0
354.75,34.772007,-111.352229,2261.0
355.7,34.773216,-111.368999,2269.0
356.84,34.765377,-111.386647,2317.0
359.4,34.790912,-111.419456,2301.0
361.97,34.825737,-111.435635,2285.0
363.39,34.84535,-111.442931,2265.0
364.67,34.862602,-111.45117,2279.0
365.9,34.880176,-111.454539,2222.0
367.06,34.890668,-111.47074,2292.0
367.71,34.895711,-111.480417,2298.0
368.75,34.910023,-111.486146,2289.0
369.41,34.915903,-111.495287,2274.0
370.09,34.925687,-111.493292,2250.0
370.71,34.933198,-111.499343,2269.0
371.43,34.943218,-111.49621,2212.0
372.17,34.952831,-111.490331,2234.0
373.55,34.972851,-111.489773,2244.0
374.8,34.987206,-111.476254,2194.0
377.13,35.020809,-111.473851,2113.0
379.33,35.040872,-111.443532,2154.0
382.59,35.074046,-111.484709,2189.0
384.68,35.084517,-111.519363,2198.0
385.9,35.097971,-111.533332,2199.0
387.02,35.111446,-111.544533,2186.0
387.93,35.117197,-111.559038,2183.0
388.32,35.121789,-111.563094,2145.0
388.64,35.12121,-111.568737,2165.0
389.13,35.119407,-111.577084,2171.0
389.96,35.126123,-111.589272,2181.0
390.74,35.134814,-111.598005,2029.0
391.88,35.151465,-111.59852,2044.0
392.11,35.153718,-111.595538,2141.0
392.64,35.153525,-111.586289,2146.0
393.04,35.15198,-111.579316,2129.0
393.62,35.152431,-111.569145,2139.0
394.21,35.158224,-111.561506,2122.0
394.98,35.16228,-111.548631,2099.0
395.4,35.166678,-111.543632,2080.0
396.0,35.174983,-111.540456,2081.0
396.81,35.179939,-111.527431,2055.0
398.07,35.181527,-111.505158,2035.0
399.53,35.199122,-111.490674,1993.0
400.23,35.208735,-111.494472,1985.0
400.75,35.213348,-111.501732,2005.0
401.7,35.215859,-111.518269,2050.0
402.77,35.222147,-111.535628,2029.0
403.67,35.228734,-111.549554,2060.0
404.21,35.236416,-111.550798,2064.0
404.86,35.240321,-111.561291,2100.0
405.63,35.2512,-111.564274,2123.0
406.47,35.255084,-111.5785,2219.0
407.56,35.270748,-111.575947,2193.0
408.72,35.279567,-111.593328,2278.0
410.11,35.285597,-111.616931,2407.0
411.04,35.286648,-111.633325,2476.0
411.6,35.281799,-111.641457,2461.0
412.12,35.278687,-111.649847,2428.0
412.66,35.272443,-111.655426,2393.0
413.29,35.272121,-111.666691,2352.0
413.92,35.273151,-111.677849,2338.0
414.83,35.276864,-111.693342,2335.0
415.83,35.281348,-111.710122,2330.0
416.33,35.288622,-111.709306,2379.0
416.91,35.294287,-111.716881,2444.0
417.45,35.301003,-111.72188,2551.0
418.2,35.311453,-111.725314,2607.0
419.3,35.326967,-111.720572,2721.0
420.22,35.339906,-111.716988,2747.0
421.31,35.355742,-111.716537,2744.0
421.93,35.364561,-111.718276,2697.0
422.74,35.37353,-111.708791,2648.0
423.1,35.374753,-111.715014,2592.0
423.42,35.379302,-111.715422,2560.0
423.83,35.384796,-111.718061,2519.0
424.79,35.397735,-111.72452,2442.0
425.9,35.411403,-111.714242,2384.0
426.68,35.419278,-111.704092,2367.0
429.6,35.46068,-111.69335,2214.0
433.08,35.50953,-111.7088,2102.0
436.72,35.54775,-111.75343,1939.0
440.62,35.604093,-111.757886,1886.0
445.02,35.64605,-111.817,1968.0
449.07,35.7047,-111.81438,1980.0
451.09,35.730371,-111.796982,1948.0
454.27,35.758824,-111.8417,2021.0
457.36,35.794637,-111.874766,2014.0
459.37,35.823326,-111.868587,2051.0
460.93,35.845942,-111.869187,2088.0
462.19,35.862615,-111.878242,2132.0
463.62,35.883386,-111.878242,2176.0
464.78,35.899522,-111.883843,2212.0
465.43,35.904951,-111.893435,2228.0
466.29,35.914264,-111.90352,2243.0
467.19,35.925851,-111.911073,2265.0
468.73,35.942845,-111.928754,2235.0
470.51,35.957522,-111.95504,2298.0
471.79,35.95542,-111.977849,2254.0
473.09,35.955763,-112.001131,2242.0
474.5,35.957394,-112.026258,2148.0
475.52,35.959582,-112.044411,2119.0
476.58,35.97074,-112.057221,2108.0
478.67,35.956916,-112.09061,2049.0
479.98,35.971642,-112.105479,2030.0
481.05,35.975097,-112.12416,2014.0
481.44,35.980632,-112.122688,2032.0
482.62,35.997584,-112.124598,2064.0
484.58,36.025994,-112.125671,2103.0
485.76,36.042332,-112.119203,2123.0
487.37,36.046722,-112.090909,2174.0
488.01,36.053975,-112.0837,2164.0
488.66,36.062515,-112.088592,1879.0
489.76,36.078157,-112.091897,1614.0
490.2,36.08202,-112.085545,1396.0
490.98,36.093113,-112.088463,1118.0
